Count_BACK,Count_NORM,Count_DEB,Count_TUM,Count_ADI,Count_MUC,Count_MUS,Count_STR,Count_LYM,BACK_has_BACK_count,BACK_has_BACK_ratio,BACK_to_BACK_count,BACK_to_BACK_NI,BACK_has_NORM_count,BACK_has_NORM_ratio,BACK_to_NORM_count,BACK_to_NORM_NI,BACK_has_DEB_count,BACK_has_DEB_ratio,BACK_to_DEB_count,BACK_to_DEB_NI,BACK_has_TUM_count,BACK_has_TUM_ratio,BACK_to_TUM_count,BACK_to_TUM_NI,BACK_has_ADI_count,BACK_has_ADI_ratio,BACK_to_ADI_count,BACK_to_ADI_NI,BACK_has_MUC_count,BACK_has_MUC_ratio,BACK_to_MUC_count,BACK_to_MUC_NI,BACK_has_MUS_count,BACK_has_MUS_ratio,BACK_to_MUS_count,BACK_to_MUS_NI,BACK_has_STR_count,BACK_has_STR_ratio,BACK_to_STR_count,BACK_to_STR_NI,BACK_has_LYM_count,BACK_has_LYM_ratio,BACK_to_LYM_count,BACK_to_LYM_NI,NORM_has_BACK_count,NORM_has_BACK_ratio,NORM_to_BACK_count,NORM_to_BACK_NI,NORM_has_NORM_count,NORM_has_NORM_ratio,NORM_to_NORM_count,NORM_to_NORM_NI,NORM_has_DEB_count,NORM_has_DEB_ratio,NORM_to_DEB_count,NORM_to_DEB_NI,NORM_has_TUM_count,NORM_has_TUM_ratio,NORM_to_TUM_count,NORM_to_TUM_NI,NORM_has_ADI_count,NORM_has_ADI_ratio,NORM_to_ADI_count,NORM_to_ADI_NI,NORM_has_MUC_count,NORM_has_MUC_ratio,NORM_to_MUC_count,NORM_to_MUC_NI,NORM_has_MUS_count,NORM_has_MUS_ratio,NORM_to_MUS_count,NORM_to_MUS_NI,NORM_has_STR_count,NORM_has_STR_ratio,NORM_to_STR_count,NORM_to_STR_NI,NORM_has_LYM_count,NORM_has_LYM_ratio,NORM_to_LYM_count,NORM_to_LYM_NI,DEB_has_BACK_count,DEB_has_BACK_ratio,DEB_to_BACK_count,DEB_to_BACK_NI,DEB_has_NORM_count,DEB_has_NORM_ratio,DEB_to_NORM_count,DEB_to_NORM_NI,DEB_has_DEB_count,DEB_has_DEB_ratio,DEB_to_DEB_count,DEB_to_DEB_NI,DEB_has_TUM_count,DEB_has_TUM_ratio,DEB_to_TUM_count,DEB_to_TUM_NI,DEB_has_ADI_count,DEB_has_ADI_ratio,DEB_to_ADI_count,DEB_to_ADI_NI,DEB_has_MUC_count,DEB_has_MUC_ratio,DEB_to_MUC_count,DEB_to_MUC_NI,DEB_has_MUS_count,DEB_has_MUS_ratio,DEB_to_MUS_count,DEB_to_MUS_NI,DEB_has_STR_count,DEB_has_STR_ratio,DEB_to_STR_count,DEB_to_STR_NI,DEB_has_LYM_count,DEB_has_LYM_ratio,DEB_to_LYM_count,DEB_to_LYM_NI,TUM_has_BACK_count,TUM_has_BACK_ratio,TUM_to_BACK_count,TUM_to_BACK_NI,TUM_has_NORM_count,TUM_has_NORM_ratio,TUM_to_NORM_count,TUM_to_NORM_NI,TUM_has_DEB_count,TUM_has_DEB_ratio,TUM_to_DEB_count,TUM_to_DEB_NI,TUM_has_TUM_count,TUM_has_TUM_ratio,TUM_to_TUM_count,TUM_to_TUM_NI,TUM_has_ADI_count,TUM_has_ADI_ratio,TUM_to_ADI_count,TUM_to_ADI_NI,TUM_has_MUC_count,TUM_has_MUC_ratio,TUM_to_MUC_count,TUM_to_MUC_NI,TUM_has_MUS_count,TUM_has_MUS_ratio,TUM_to_MUS_count,TUM_to_MUS_NI,TUM_has_STR_count,TUM_has_STR_ratio,TUM_to_STR_count,TUM_to_STR_NI,TUM_has_LYM_count,TUM_has_LYM_ratio,TUM_to_LYM_count,TUM_to_LYM_NI,ADI_has_BACK_count,ADI_has_BACK_ratio,ADI_to_BACK_count,ADI_to_BACK_NI,ADI_has_NORM_count,ADI_has_NORM_ratio,ADI_to_NORM_count,ADI_to_NORM_NI,ADI_has_DEB_count,ADI_has_DEB_ratio,ADI_to_DEB_count,ADI_to_DEB_NI,ADI_has_TUM_count,ADI_has_TUM_ratio,ADI_to_TUM_count,ADI_to_TUM_NI,ADI_has_ADI_count,ADI_has_ADI_ratio,ADI_to_ADI_count,ADI_to_ADI_NI,ADI_has_MUC_count,ADI_has_MUC_ratio,ADI_to_MUC_count,ADI_to_MUC_NI,ADI_has_MUS_count,ADI_has_MUS_ratio,ADI_to_MUS_count,ADI_to_MUS_NI,ADI_has_STR_count,ADI_has_STR_ratio,ADI_to_STR_count,ADI_to_STR_NI,ADI_has_LYM_count,ADI_has_LYM_ratio,ADI_to_LYM_count,ADI_to_LYM_NI,MUC_has_BACK_count,MUC_has_BACK_ratio,MUC_to_BACK_count,MUC_to_BACK_NI,MUC_has_NORM_count,MUC_has_NORM_ratio,MUC_to_NORM_count,MUC_to_NORM_NI,MUC_has_DEB_count,MUC_has_DEB_ratio,MUC_to_DEB_count,MUC_to_DEB_NI,MUC_has_TUM_count,MUC_has_TUM_ratio,MUC_to_TUM_count,MUC_to_TUM_NI,MUC_has_ADI_count,MUC_has_ADI_ratio,MUC_to_ADI_count,MUC_to_ADI_NI,MUC_has_MUC_count,MUC_has_MUC_ratio,MUC_to_MUC_count,MUC_to_MUC_NI,MUC_has_MUS_count,MUC_has_MUS_ratio,MUC_to_MUS_count,MUC_to_MUS_NI,MUC_has_STR_count,MUC_has_STR_ratio,MUC_to_STR_count,MUC_to_STR_NI,MUC_has_LYM_count,MUC_has_LYM_ratio,MUC_to_LYM_count,MUC_to_LYM_NI,MUS_has_BACK_count,MUS_has_BACK_ratio,MUS_to_BACK_count,MUS_to_BACK_NI,MUS_has_NORM_count,MUS_has_NORM_ratio,MUS_to_NORM_count,MUS_to_NORM_NI,MUS_has_DEB_count,MUS_has_DEB_ratio,MUS_to_DEB_count,MUS_to_DEB_NI,MUS_has_TUM_count,MUS_has_TUM_ratio,MUS_to_TUM_count,MUS_to_TUM_NI,MUS_has_ADI_count,MUS_has_ADI_ratio,MUS_to_ADI_count,MUS_to_ADI_NI,MUS_has_MUC_count,MUS_has_MUC_ratio,MUS_to_MUC_count,MUS_to_MUC_NI,MUS_has_MUS_count,MUS_has_MUS_ratio,MUS_to_MUS_count,MUS_to_MUS_NI,MUS_has_STR_count,MUS_has_STR_ratio,MUS_to_STR_count,MUS_to_STR_NI,MUS_has_LYM_count,MUS_has_LYM_ratio,MUS_to_LYM_count,MUS_to_LYM_NI,STR_has_BACK_count,STR_has_BACK_ratio,STR_to_BACK_count,STR_to_BACK_NI,STR_has_NORM_count,STR_has_NORM_ratio,STR_to_NORM_count,STR_to_NORM_NI,STR_has_DEB_count,STR_has_DEB_ratio,STR_to_DEB_count,STR_to_DEB_NI,STR_has_TUM_count,STR_has_TUM_ratio,STR_to_TUM_count,STR_to_TUM_NI,STR_has_ADI_count,STR_has_ADI_ratio,STR_to_ADI_count,STR_to_ADI_NI,STR_has_MUC_count,STR_has_MUC_ratio,STR_to_MUC_count,STR_to_MUC_NI,STR_has_MUS_count,STR_has_MUS_ratio,STR_to_MUS_count,STR_to_MUS_NI,STR_has_STR_count,STR_has_STR_ratio,STR_to_STR_count,STR_to_STR_NI,STR_has_LYM_count,STR_has_LYM_ratio,STR_to_LYM_count,STR_to_LYM_NI,LYM_has_BACK_count,LYM_has_BACK_ratio,LYM_to_BACK_count,LYM_to_BACK_NI,LYM_has_NORM_count,LYM_has_NORM_ratio,LYM_to_NORM_count,LYM_to_NORM_NI,LYM_has_DEB_count,LYM_has_DEB_ratio,LYM_to_DEB_count,LYM_to_DEB_NI,LYM_has_TUM_count,LYM_has_TUM_ratio,LYM_to_TUM_count,LYM_to_TUM_NI,LYM_has_ADI_count,LYM_has_ADI_ratio,LYM_to_ADI_count,LYM_to_ADI_NI,LYM_has_MUC_count,LYM_has_MUC_ratio,LYM_to_MUC_count,LYM_to_MUC_NI,LYM_has_MUS_count,LYM_has_MUS_ratio,LYM_to_MUS_count,LYM_to_MUS_NI,LYM_has_STR_count,LYM_has_STR_ratio,LYM_to_STR_count,LYM_to_STR_NI,LYM_has_LYM_count,LYM_has_LYM_ratio,LYM_to_LYM_count,LYM_to_LYM_NI,Patient_ID,Tumor-stromal interface score,Bidirectional tumor-stromal interface score,Tumor-muscular interface score,Bidirectional tumor-muscular interface score,Mesenchymal interface burden score,Transmuscular extramural extension score,Invasive-front composite score
101.0,0.0,47.0,703.0,53.0,0.0,0.0,136.0,21.0,79.0,0.7822,79.0,0.7822,0.0,0.0,0.0,0.0,37.0,0.3663,37.0,0.3663,46.0,0.4554,46.0,0.4554,6.0,0.0594,6.0,0.0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.3465,35.0,0.3465,8.0,0.0792,8.0,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.8085,38.0,0.8085,0.0,0.0,0.0,0.0,34.0,0.7234,34.0,0.7234,40.0,0.8511,40.0,0.8511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.5532,26.0,0.5532,10.0,0.2128,10.0,0.2128,69.0,0.0982,69.0,0.0982,0.0,0.0,0.0,0.0,76.0,0.1081,76.0,0.1081,703.0,1.0,703.0,1.0,1.0,0.0014,1.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.293,206.0,0.293,56.0,0.0797,56.0,0.0797,11.0,0.2075,11.0,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0189,1.0,0.0189,51.0,0.9623,51.0,0.9623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.566,30.0,0.566,3.0,0.0566,3.0,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.2794,38.0,0.2794,0.0,0.0,0.0,0.0,25.0,0.1838,25.0,0.1838,100.0,0.7353,100.0,0.7353,44.0,0.3235,44.0,0.3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.8824,120.0,0.8824,27.0,0.1985,27.0,0.1985,8.0,0.381,8.0,0.381,0.0,0.0,0.0,0.0,8.0,0.381,8.0,0.381,21.0,1.0,21.0,1.0,3.0,0.1429,3.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.8571,18.0,0.8571,13.0,0.619,13.0,0.619,TCGA-A6-2676-01,1.0283,0.4190273266556452,0.0,0.0,1.0283,0.0203,1.0486
